Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Letourneau, D.K., Armbrecht, I., Rivera, B.S., Lerma, J., Carmona, E.J., Daza, M.C., Escobar, S., Galindo, V., GutiéRrez, C., LóPez, S.D., Mejía, J.L., Rangel, A.M.A., Rangel, J.H., Rivera, L., Saavedra, C.A., Torres, A.M., Trujillo, A.R.","Does plant diversity benefit agroecosystems? A synthetic review",2011,"Ecological Applications","21","1",,"9","21",,93,10.1890/09-2026.1,"http://www.scopus.com/inward/record.url?eid=2-s2.0-79955544447&partnerID=40&md5=c66f3b5cb21cb9a32c00d0d17142eea7",Review,Scopus,2-s2.0-79955544447
"Dyer, L.A., Letourneau, D.K., Chavarria, G.V., Amoretti, D.S.","Herbivores on a dominant understory shrub increase local plant diversity in rain forest communities",2010,"Ecology","91","12",,"3707","3718",,22,10.1890/08-1634.1,"http://www.scopus.com/inward/record.url?eid=2-s2.0-78650354633&partnerID=40&md5=85ddc7215e6f7d9b77fee4c1691a9172",Article,Scopus,2-s2.0-78650354633
"Letourneau, D.K., Jedlicka, J.A., Bothwell, S.G., Moreno, C.R.","Effects of natural enemy biodiversity on the suppression of arthropod herbivores in terrestrial ecosystems",2009,"Annual Review of Ecology, Evolution, and Systematics","40",,,"573","592",,107,10.1146/annurev.ecolsys.110308.120320,"http://www.scopus.com/inward/record.url?eid=2-s2.0-71649106837&partnerID=40&md5=c422a32f901f83075321060d180f6a04",Article,Scopus,2-s2.0-71649106837
"Letourneau, D.K., Hagen, J.A.","Plant fitness assessment for wild relatives of insect resistant crops",2009,"Environmental Biosafety Research","8","1",,"45","55",,4,10.1051/ebr/2008024,"http://www.scopus.com/inward/record.url?eid=2-s2.0-67650326930&partnerID=40&md5=5eb32f3029a0b69922b5c45b4d658f33",Article,Scopus,2-s2.0-67650326930
"Letourneau, D.K., Bothwell, S.G.","Comparison of organic and conventional farms: Challenging ecologists to make biodiversity functional",2008,"Frontiers in Ecology and the Environment","6","8",,"430","438",,66,10.1890/070081,"http://www.scopus.com/inward/record.url?eid=2-s2.0-53249121582&partnerID=40&md5=7b0ee128d4f9bfc5e15d5aca6868be6e",Review,Scopus,2-s2.0-53249121582
"Sirrine, JR., Letourneau, D.K., Shennan, C., Sirrine, D., Fouch, R., Jackson, L., Mages, A.","Impacts of groundcover management systems on yield, leaf nutrients, weeds, and arthropods of tart cherry in Michigan, USA",2008,"Agriculture, Ecosystems and Environment","125","1-4",,"239","245",,18,10.1016/j.agee.2008.01.005,"http://www.scopus.com/inward/record.url?eid=2-s2.0-40849116061&partnerID=40&md5=44e496f487d23bb74d21cc3700ce53ba",Article,Scopus,2-s2.0-40849116061
"Dyer, L.A., Letourneau, D.K.","Determinants of lichen diversity in a rain forest understory",2007,"Biotropica","39","4",,"525","529",,6,10.1111/j.1744-7429.2007.00300.x,"http://www.scopus.com/inward/record.url?eid=2-s2.0-34547117595&partnerID=40&md5=8aa4d898937901e48f0e9cbcc424f231",Article,Scopus,2-s2.0-34547117595
"Dyer, L.A., Letourneau, D.K., Dodson, C.D., Tobler, M.A., Stireman III, J.O., Hsu, A.","Ecological causes and consequences of variation in defensive chemistry of a neotropical shrub",2004,"Ecology","85","10",,"2795","2803",,34,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-7544240877&partnerID=40&md5=2301b1ad54bd1582414b753716ec1c03",Article,Scopus,2-s2.0-7544240877
"Letourneau, D.K., Dyer, L.A., Vega, G.C.","Indirect effects of a top predator on a rain forest understory plant community",2004,"Ecology","85","8",,"2144","2152",,17,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-8144222775&partnerID=40&md5=85d541c11cdadad4a357f270d212e925",Article,Scopus,2-s2.0-8144222775
"Dyer, L.A., Dodson, C.D., Stireman III, J.O., Tobler, M.A., Smilanich, A.M., Fincher, R.M., Letourneau, D.K.","Synergistic effects of three Piper amides on generalist and specialist herbivores",2003,"Journal of Chemical Ecology","29","11",,"2499","2514",,57,10.1023/A:1026310001958,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0345327581&partnerID=40&md5=8df2692418a0312c0a087a70161f75b4",Article,Scopus,2-s2.0-0345327581
"Letourneau, D.K., Robinson, G.S., Hagen, J.A.","Bt crops: predicting effects of escaped transgenes on the fitness of wild plants and their herbivores.",2003,"Environmental biosafety research","2","4",,"219","246",,11,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-11244267003&partnerID=40&md5=e051673934af2d9b7ada834db18d90a9",Article,Scopus,2-s2.0-11244267003
"Dyer, L.A., Letourneau, D.","Top-down and bottom-up diversity cascades in detrital vs. living food webs",2003,"Ecology Letters","6","1",,"60","68",,75,10.1046/j.1461-0248.2003.00398.x,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037262602&partnerID=40&md5=63a8aa290b070ef8861c717c64e559ff",Article,Scopus,2-s2.0-0037262602
"Letourneau, D.K., Goldstein, B.","Pest damage and arthropod community structure in organic vs. conventional tomato production in California",2001,"Journal of Applied Ecology","38","3",,"557","570",,82,10.1046/j.1365-2664.2001.00611.x,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034941701&partnerID=40&md5=f9d10d90d3dc6012b69df5363db4ad27",Article,Scopus,2-s2.0-0034941701
"Dyer, L.A., Dodson, C.D., Beihoffer, J., Letourneau, D.K.","Trade-offs in antiherbivore defenses in Piper cenocladum: Ant mutualists versus plant secondary metabolites",2001,"Journal of Chemical Ecology","27","3",,"581","592",,52,10.1023/A:1010345123670,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034989815&partnerID=40&md5=5048fc195aaea3e53740b590ea8fa344",Article,Scopus,2-s2.0-0034989815
"Dodson, C.D., Dyer, L.A., Searcy, J., Wright, Z., Letourneau, D.K.","Cenocladamide, a dihydropyridone alkaloid from Piper cenocladum",2000,"Phytochemistry","53","1",,"51","54",,35,10.1016/S0031-9422(99)00446-X,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033955594&partnerID=40&md5=f3944a5de9c0a647a9bf742b11e1d327",Article,Scopus,2-s2.0-0033955594
"Letourneau, D.K., Barbosa, P.","Ants, stem borers, and pubescence in Endospermum in Papua New Guinea",1999,"Biotropica","31","2",,"295","302",,18,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033499640&partnerID=40&md5=8ffdd8d31fdae0fe95928ad80a97ec59",Article,Scopus,2-s2.0-0033499640
"Dyer, L.A., Letourneau, D.K., Williams, W., Dodson, C.","A commensalism between Piper marginatum Jacq. (Piperaceae) and a coccinellid beetle at Barro Colorado Island, Panama",1999,"Journal of Tropical Ecology","15","6",,"841","846",,4,10.1017/S0266467499001212,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033379635&partnerID=40&md5=ad050f5ed461bbad2aadcd5025360aca",Article,Scopus,2-s2.0-0033379635
"Dyer, L.A., Letourneau, D.K.","Relative strengths of top-down and bottom-up forces in a tropical forest community",1999,"Oecologia","119","2",,"265","274",,57,10.1007/s004420050785,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032939126&partnerID=40&md5=39935e38c97033b1107109b6a16f08c9",Article,Scopus,2-s2.0-0032939126
"Dyer, L.A., Letourneau, D.K.","Trophic cascades in a complex terrestrial community",1999,"Proceedings of the National Academy of Sciences of the United States of America","96","9",,"5072","5076",,42,10.1073/pnas.96.9.5072,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033609143&partnerID=40&md5=4c251e397396d63aa4d1945c56660cb5",Article,Scopus,2-s2.0-0033609143
"Letourneau, D.K., Andow, D.A.","Natural-enemy food webs",1999,"Ecological Applications","9","2",,"363","364",,3,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032949859&partnerID=40&md5=fb924da374a0a9c7d3749e440fde4a45",Editorial,Scopus,2-s2.0-0032949859
"Letourneau, D.K., Dyer, L.A.","Density patterns of Piper ant-plants and associated arthropods: top-predator trophic cascades in a terrestrial system?",1998,"Biotropica","30","2",,"162","169",,30,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032443426&partnerID=40&md5=afb07f5ccb4ba3dad15e572760aeaef3",Article,Scopus,2-s2.0-0032443426
"Letourneau, D.K.","Ants, stem-borers, and fungal pathogens: Experimental tests of a fitness advantage in Piper ant-plants",1998,"Ecology","79","2",,"593","603",,85,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0031823263&partnerID=40&md5=9cbeac8b4d275662fe2abec50c2e49aa",Article,Scopus,2-s2.0-0031823263
"Letourneau, D.K., Dyer, L.A.","Experimental test in lowland tropical forest shows top-down effects through four trophic levels",1998,"Ecology","79","5",,"1678","1687",,79,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0031949046&partnerID=40&md5=600460dd30cd81e7f21a89ad45706990",Article,Scopus,2-s2.0-0031949046
"Letourneau, D.K., Drinkwater, L.E., Shennan, C.","Effects of soil management on crop nitrogen and insect damage in organic vs. conventional tomato fields",1996,"Agriculture, Ecosystems and Environment","57","2-3",,"179","187",,20,10.1016/0167-8809(96)01027-4,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030475255&partnerID=40&md5=9a4c2191589a1c47f2ed19d1fc1ff57c",Article,Scopus,2-s2.0-0030475255
"Drinkwater, L.E., Letourneau, D.K., Workneh, F., Van Bruggen, A.H., Shennan, C.","Fundamental differences between conventional and organic tomato agroecosystems in California",1995,"Ecological Applications","5","4",,"1098","1112",,226,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028995116&partnerID=40&md5=da1bafdef84b8c2eaf4001351e75b371",Article,Scopus,2-s2.0-0028995116
"Letourneau, D.K.","Associational susceptibility: Effects of cropping pattern and fertilizer on Malawian bean fly levels",1995,"Ecological Applications","5","3",,"823","829",,19,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028984308&partnerID=40&md5=91a8fec2b322c924c6e580ffbd874398",Article,Scopus,2-s2.0-0028984308
"Letourneau, D.K.","Bean fly, management practices, and biological control in Malawian subsistence agriculture",1994,"Agriculture, Ecosystems and Environment","50","2",,"103","111",,8,10.1016/0167-8809(94)90129-5,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028160760&partnerID=40&md5=f5fba5ae889515cb58aa0a4446353fd5",Article,Scopus,2-s2.0-0028160760
"Letourneau, D.K., Arias G., F., Jebb, M.","Coping with enemy-filled space: herbivores on Endospermum in Papua New Guinea",1993,"Biotropica","25","1",,"95","99",,13,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0027838158&partnerID=40&md5=a4658f3c4c46387d5a71d9ba7dd4fc50",,Scopus,2-s2.0-0027838158
"Fox, L.R., Letourneau, D.K., Eisenbach, J., Van Nouhuys, S.","Parasitism rates and sex ratios of a parasitoid wasp: effects of herbivore and plant quality",1990,"Oecologia","83","3",,"414","419",,65,10.1007/BF00317569,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0025591840&partnerID=40&md5=0cee39377f032f8d2c80e4ca129f3174",Article,Scopus,2-s2.0-0025591840
"Letourneau, D.K.","Code of ant-plant mutualism broken by parasite",1990,"Science","248","4952",,"215","217",,49,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0025247393&partnerID=40&md5=a8dbc27e3eb45c98dca7873f8c68da6d",Article,Scopus,2-s2.0-0025247393
"Letourneau, D.K.","Mechanisms of predator accumulation in a mixed crop system",1990,"Ecological Entomology","15","1",,"63","69",,17,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0025235833&partnerID=40&md5=a5c6e43ab5b49f86c74f1758395b5e4b",,Scopus,2-s2.0-0025235833
"Letourneau, D.K., Fox, L.R.","Effects of experimental design and nitrogen on cabbage butterfly oviposition",1989,"Oecologia","80","2",,"211","214",,11,10.1007/BF00380153,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0024897224&partnerID=40&md5=74b60abdce80ea915bdd5ac209cc70c9",Article,Scopus,2-s2.0-0024897224
"Letourneau, D.K.","The enemies hypothesis: tritrophic interactions and vegetational diversity in tropical agroecosystems.",1987,"Ecology","68","6",,"1616","1622",,45,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0023509655&partnerID=40&md5=88f5f962e405911e60f51970f1350230",,Scopus,2-s2.0-0023509655
"Letourneau, D.K.","Passive aggression: An alternative hypothesis for the Piper-Pheidole association",1983,"Oecologia","60","1",,"122","126",,65,10.1007/BF00379331,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0020947454&partnerID=40&md5=c974820bb70b28ba09104629a12372d2",Article,Scopus,2-s2.0-0020947454
"Altieri, M.A., Letourneau, D.K.","Vegetation management and biological control in agroecosystems",1982,"Crop Protection","1","4",,"405","430",,197,10.1016/0261-2194(82)90023-0,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0020378888&partnerID=40&md5=a1a0ecb9b5de37ea39da080fedbb3dac",Article,Scopus,2-s2.0-0020378888
