Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Travis, C.C., Meyer, H.R., Etnier, E.L.","HEALTH AND SAFETY IMPACTS OF RESIDENTIAL WOOD HEAT.",1982,"Transactions of the American Nuclear Society","41",,,"49","50",,,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0020243049&partnerID=40&md5=09bf1b589c52173c44f755181ead2062",Conference Paper,Scopus,2-s2.0-0020243049
"Meyer, H.Robert","CONTRIBUTION OF RESIDENTIAL WOOD COMBUSTION LOCAL AIRSHED POLLUTANT CONCENTRATIONS.",1982,,,,,"386","397",,,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0019914502&partnerID=40&md5=4a90b2ac149f400cecaf49ccec82b61e",Conference Paper,Scopus,2-s2.0-0019914502
"Meyer, H.R.","Contribution of residential wood combustion to local airshed pollutant concentrations ( USA).",1981,,,,,"","",12,,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0019748755&partnerID=40&md5=d802187c201435eba22b706b10c287f5",,Scopus,2-s2.0-0019748755
"Meyer, H.R.","Contribution of residential wood combustion to local airshed pollution concentrations.",1981,,,,,"","",12,,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0019679649&partnerID=40&md5=96c48fa32aa87a9a55cdcedd49941fca",,Scopus,2-s2.0-0019679649
"Till, J.E., Etnier, E.L., Meyer, H.R.","Methodologies for calculating the radiation dose to man from environmental releases of tritium",1981,"Nuclear Safety","22","2",,"205","213",,4,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0019545471&partnerID=40&md5=7708886225198574972332966b20499c",Conference Paper,Scopus,2-s2.0-0019545471
"Till, J.E., Meyer, H.R., Morse, L.E., Bond, W.D., Bomar, E.S., Tennery, V.J.","REPROCESSING NUCLEAR FUELS OF THE FUTURE: A RADIOLOGICAL ASSESSMENT OF ADVANCED (Th,U) CARBIDE FUEL.",1980,"Nuclear Technology","48","1",,"54","62",,,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0018999656&partnerID=40&md5=f5be287eb43a88fb49a62978f0a61a5b",,Scopus,2-s2.0-0018999656
"Yalcintas, M.G., Jones, T.D., Meyer, H.R., Ozer, H., Unsal, S.","Estimation of dose due to accidental exposure to a60co therapy source",1980,"Health Physics","38","2",,"187","191",,,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0018861866&partnerID=40&md5=9e8cfb3c330076233e712e0769875780",Article,Scopus,2-s2.0-0018861866
"Meyer, H.R., Dunning Jr., D.E.","Reevaluation of dose equivalent per unit intake for 232Th",1979,"Health Physics","37","4",,"595","598",,2,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0018570361&partnerID=40&md5=d2fed3493d380e2b320330ccbb7a7666",Article,Scopus,2-s2.0-0018570361
"Meyer, H.R., Till, John E., Bomar, E.S., Bond, W.D., Morse, Leon E., Tennery, Victor J., Yalcintas, M.G.","RADIOLOGICAL IMPACT OF THORIUM MINING AND MILLING.",1979,"Nuclear Safety","20","3",,"319","330",,2,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0018470457&partnerID=40&md5=a80d39b5a94a98b12f31e55a5716dc35",,Scopus,2-s2.0-0018470457
"Meyer, H.R., Johnson, J.E., Tengerdy, R.P., Goldman, P.M.","Use of a bacteria polymer composite to concentrate plutonium from aqueous media",1979,"Health Physics","37","3",,"359","363",,3,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0018673797&partnerID=40&md5=f9e93de49abf70cc9c0f9f32fe10d21d",Article,Scopus,2-s2.0-0018673797
