Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Ho, M.-W.","Where does biological form come from?",2000,"Rivista di Biologia - Biology Forum","93","1",,"489","492",,,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-6244262020&partnerID=40&md5=d90e0c4b3fb4e06ceb88b7e38d7cae89",Article,Scopus,2-s2.0-6244262020
"Cummins, J., Ho, M.-W., Ryan, A.","Hazardous CaMV promoter?",2000,"Nature Biotechnology","18","4",,"363","",,7,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034093287&partnerID=40&md5=dfbd72cc097fc0dcec19a5d44627d9c4",Letter,Scopus,2-s2.0-0034093287
"Ho, M.W., Triglia, A., Musumeci, F., Scordino, A.","Changes in membrane potential and delayed luminescence of Acetabularia acetabulum",2000,"Journal of Photochemistry and Photobiology B: Biology","55","1",,"70","73",,2,10.1016/S1011-1344(00)00033-6,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034065362&partnerID=40&md5=6eb6808269474ede4ac7e4d6c1cdcfa2",Article,Scopus,2-s2.0-0034065362
"Ho, M.-W., Ryan, A., Cummins, J.","Hazards of transgenic plants containing the cauliflower mosaic viral promoter: Authors' reply to critiques of 'the cauliflower mosaic viral promoter - A recipe for disaster?'",2000,"Microbial Ecology in Health and Disease","12","1",,"6","11",,11,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033912728&partnerID=40&md5=3e8773149a2ab02e640b3250fe26457c",Article,Scopus,2-s2.0-0033912728
"Ho, M.-W., Ryan, A., Cummins, J.","Cauliflower mosaic viral promoter - A recipe for disaster?",1999,"Microbial Ecology in Health and Disease","11","4",,"194","197",,33,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0001560870&partnerID=40&md5=8c0781bb4713afb6f7a97b0fb0fcec35",Article,Scopus,2-s2.0-0001560870
"Ho, M.W.","Where does biological form come from?",1999,"Rivista di biologia","92","3",,"489","492",,,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033186137&partnerID=40&md5=2d21f296605e4a2bc561fefe437864bc",Article,Scopus,2-s2.0-0033186137
"Ho, M.-W., Traavik, T., Olsvik, O., Tappeser, B., Howard, C.V., Von Weizsacker, C., McGavin, G.C.","Gene technology and gene ecology of infectious diseases",1998,"Microbial Ecology in Health and Disease","10","1",,"33","59",,13,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0038359924&partnerID=40&md5=d0c3224521c4e7dc6bbe336712bd7a76",Article,Scopus,2-s2.0-0038359924
"Ho, M.-W., Knight, D.P.","The acupuncture system and the liquid crystalline collagen fibers of the connective tissues",1998,"American Journal of Chinese Medicine","26","3-4",,"251","263",,44,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032252921&partnerID=40&md5=50446cc14576db66dc23716bf0633fa3",Article,Scopus,2-s2.0-0032252921
"Newton, R.H., Haffegee, J.P., Ho, M.W.","Creating colour-contrast in light microscopy of living organisms",1998,"Journal of Biological Education","32","1",,"29","33",,1,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032346762&partnerID=40&md5=d0de5f9644cb87ed9cc33863d27dbde2",Article,Scopus,2-s2.0-0032346762
"Ho, M.W., Musumeci, F., Scordino, A., Triglia, A.","Influence of cations in extracellular liquid on delayed luminescence of Acetabularia acetabulum",1998,"Journal of Photochemistry and Photobiology B: Biology","45","1",,"60","66",,17,10.1016/S1011-1344(98)00161-4,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032555585&partnerID=40&md5=89c1963181823650d099d112a6cb8fdc",Article,Scopus,2-s2.0-0032555585
"Ho, M.-W., Meyer, H., Cummins, J.","The biotechnology bubble",1998,"Ecologist","28","3",,"146","153",,5,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0344906099&partnerID=40&md5=a3567d107679af5b6afd1d3c6abd0ea7",Article,Scopus,2-s2.0-0344906099
"Knight, D.P., Nash, L., Hu, X.W., Haffegee, J., Ho, M.-W.","In vitro formation by reverse dialysis of collagen gels containing highly oriented arrays of fibrils",1998,"Journal of Biomedical Materials Research","41","2",,"185","191",,26,10.1002/(SICI)1097-4636(199808)41:2<185::AID-JBM2>3.0.CO;2-E,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032144798&partnerID=40&md5=6822f90b06571bc5badbb53033279bb5",Conference Paper,Scopus,2-s2.0-0032144798
"Ho, M.-W.","Quantum coherence and conscious experience",1997,"Kybernetes","26","2-3",,"265","276",,8,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0031513044&partnerID=40&md5=2aae87cf28f2284225bb2a6c644f3e2e",Article,Scopus,2-s2.0-0031513044
"Ho, M.-W.","The unholy alliance",1997,"Ecologist","27","4",,"152","158",,6,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0000345518&partnerID=40&md5=dd03c97b2081a99d84b848ae74566b44",Article,Scopus,2-s2.0-0000345518
"Ho, M.W.","Towards a Theory of the Organism",1997,"Integrative Physiological and Behavioral Science","32","4",,"343","363",,8,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0031242935&partnerID=40&md5=c7e931f12b026138ba9a1074535beebb",Article,Scopus,2-s2.0-0031242935
"Ho, Mae-Wan","Quantum coherence and conscious experience",1997,"Kybernetes","26","2-3",,"263","274",,10,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0031373984&partnerID=40&md5=d32ea42c6396c35f64e8cfa4ea94ed09",Article,Scopus,2-s2.0-0031373984
"Ross, S., Newton, R., Zhou, Y.-M., Haffegee, J., Ho, M.-W., Bolton, J.P., Knight, D.","Quantitative image analysis of birefringent biological material",1997,"Journal of Microscopy","187","1",,"62","67",,21,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030758182&partnerID=40&md5=075fa0c414b92ab3d3607e2afe457920",Article,Scopus,2-s2.0-0030758182
"Zhou, Y.-M., Ho, M.-W., Bolton, J.P., Milani, M., Costato, M., Musumeci, F.","Biophoton emission in synchronously developing population of early Drosophila embryos",1996,"Proceedings of SPIE - The International Society for Optical Engineering","2929",,,"107","118",,,10.1117/12.260000,"http://www.scopus.com/inward/record.url?eid=2-s2.0-60849083248&partnerID=40&md5=54bd76c6f94b078b5627328c82b5cbde",Conference Paper,Scopus,2-s2.0-60849083248
"Zhou, Yu-Ming, Newton, Richard H., Haffegee, J., Brown, Jacki Y., Ross, Stephen, Bolton, John P., Ho, Mae-Wan","Imaging liquid crystalline mesophases in vivo and in vitro: measuring molecular birefringence and order parameter in liquid crystals",1996,"Proceedings of SPIE - The International Society for Optical Engineering","2926",,,"268","277",,,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030354478&partnerID=40&md5=f5a68698cbe8387b9ea2b8dd1499f510",Conference Paper,Scopus,2-s2.0-0030354478
"Ho, M.-W.","The biology of free will",1996,"Journal of Consciousness Studies","3","3",,"231","244",,12,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030305183&partnerID=40&md5=bfb7fcad29f187b7b52173cb9ece9721",Article,Scopus,2-s2.0-0030305183
"Ho, M.W., Haffegee, J., Newton, R., Zhou, Y.-M., Bolton, J.S., Ross, S.","Organisms as polyphasic liquid crystals",1996,"Bioelectrochemistry and Bioenergetics","41","1",,"81","91",,21,10.1016/0302-4598(96)05075-1,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030272498&partnerID=40&md5=bd5a96004d6fc53e250b008b4d4adcad",Conference Paper,Scopus,2-s2.0-0030272498
"Ho, M.-W.","Why Lamarck won't go away",1996,"Annals of Human Genetics","60","1",,"81","84",,3,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0011615079&partnerID=40&md5=4d733b3a90d2602f3ce00a94f7b4db95",Review,Scopus,2-s2.0-0011615079
"Saunders, P.T., Ho, M.W.","Reliable segmentation by successive bifurcation",1995,"Bulletin of Mathematical Biology","57","4",,"539","556",,9,10.1007/BF02460782,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029168923&partnerID=40&md5=58d30f0967f3c0ad318e47ce59c28dd2",Article,Scopus,2-s2.0-0029168923
"Ho, Mae-Wan","Bioenergetics and the coherence of organisms",1995,"Neural Network World","5","5",,"733","750",,6,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029191120&partnerID=40&md5=5cccdd6d6740b35a9bc4f76235e04ae9",Article,Scopus,2-s2.0-0029191120
"Newton, R.H., Haffegee, J.P., Ho, M.W.","Polarized light microscopy of weakly birefringent biological specimens",1995,"Journal of Microscopy","180","2",,"127","130",,18,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028872084&partnerID=40&md5=80dcc5fdc977c29b9757a3a2f092aba4",Article,Scopus,2-s2.0-0028872084
"Ho, Mae-Wan, Newton, Richard, Saunders, Peter T., Ross, Stephen, Haffegee, Julian, Zhou, Yuming, Lawrence, Michael","Imaging liquid crystalline mesophases in living organisms",1994,"IEE Colloquium (Digest)",,"149",,"6/1","6/2",,,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028739847&partnerID=40&md5=2f61233df336b75e7d6aebd8019074ae",Conference Paper,Scopus,2-s2.0-0028739847
"Ho, M.-W., Saunders, P.T.","Rational taxonomy and the natural system - with particular reference to segmentation",1993,"Acta Biotheoretica","41","4",,"289","304",,5,10.1007/BF00709367,"http://www.scopus.com/inward/record.url?eid=2-s2.0-1642561949&partnerID=40&md5=0979223f9cc441d18a4413a2c0dfb1a1",Article,Scopus,2-s2.0-1642561949
"Ho, M.-W., Stone, T.A., Jerman, I., Bolton, J., Bolton, H., Goodwin, B.C., Saunders, P.T., Robertson, F.","Brief exposures to weak static magnetic field during early embryogenesis cause cuticular pattern abnormalities in Drosophila larvae",1992,"Physics in Medicine and Biology","37","5",,"1171","1179",,20,10.1088/0031-9155/37/5/011,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0026510324&partnerID=40&md5=90f803b884537390e8fae7b554e14f66",Short Survey,Scopus,2-s2.0-0026510324
"Maiuri, L., Raia, V., Potter, J., Swallow, D., Ho, M.W., Fiocca, R., Finzi, G., Cornaggia, M., Capella, C., Quaroni, A., Auricchio, S.","Mosaic pattern of lactase expression by villous enterocytes in human adult-type hypolactasia",1991,"Gastroenterology","100","2",,"359","369",,61,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0026069545&partnerID=40&md5=273dc9f016903aae1c0336b2544c77a4",Article,Scopus,2-s2.0-0026069545
"Ho, M.-W.","An exercise in rational taxonomy",1990,"Journal of Theoretical Biology","147","1",,"43","57",,12,10.1016/S0022-5193(05)80251-6,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0025241368&partnerID=40&md5=e7bc92a103bb031d132993e10781f9f0",Article,Scopus,2-s2.0-0025241368
"Ho, M.-W., Matheson, A., Saunders, P.T., Goodwin, B.C., Smallcombe, A.","Ether-induced segmentation disturbances in Drosophila melanogaster",1987,"Roux's Archives of Developmental Biology","196","8",,"511","521",,8,10.1007/BF00399875,"http://www.scopus.com/inward/record.url?eid=2-s2.0-2442507242&partnerID=40&md5=1bc9c1476d6061348176057fcae400e5",Article,Scopus,2-s2.0-2442507242
"Green, F., Edwards, Y., Hauri, H.-P., Povey, S., Ho, M.W., Pinto, M., Swallow, D.","Isolation of a cDNA probe for a human jejunal brush-border hydrolase, sucrase-isomaltase, and assignment of the gene locus to chromosome 3",1987,"Gene","57","1",,"101","110",,72,10.1016/0378-1119(87)90181-8,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0023636499&partnerID=40&md5=0f913a3cd19f8128297a3179b74fd12e",Article,Scopus,2-s2.0-0023636499
"Ho, M.W., Saunders, P., Fox, S.","A new paradigm for evolution.",1986,"New scientist (1971)","109","1497",,"41","43",,3,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0023057794&partnerID=40&md5=59fb08cef29f2a1c6a158742b4312718",Article,Scopus,2-s2.0-0023057794
"Saunders, P.T., Ho, M.W.","Primary and secondary waves in prepattern formation",1985,"Journal of Theoretical Biology","114","3",,"491","504",,5,10.1016/S0022-5193(85)80180-6,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0022359073&partnerID=40&md5=2b5174e61c62a35c6e8e7fe7afc690db",Article,Scopus,2-s2.0-0022359073
"Potter, J., Ho, M.-W., Bolton, H., Furth, A.J., Swallow, D.M., Griffiths, B.","Human lactase and the molecular basis of lactase persistence",1985,"Biochemical Genetics","23","5-6",,"423","439",,12,10.1007/BF00499084,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0021812825&partnerID=40&md5=293eec0103ab7cd9da506de37f41ee91",Article,Scopus,2-s2.0-0021812825
"Swallow, D.M., Potter, J., Green, F., Ho, M.W.","Preparation of a monoclonal antibody against human lactase",1985,"Journal of Immunological Methods","77","1",,"139","145",,5,10.1016/0022-1759(85)90191-7,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0021894589&partnerID=40&md5=5082fa5e2266d849b9e5d3ae54d545ac",Article,Scopus,2-s2.0-0021894589
"Ho, M.W., Saunders, P.T., Bolton, E.","Bithorax phenocopy and pattern formation. II. A model of prepattern formation",1983,"Experimental Cell Biology","51","5",,"291","299",,5,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0020515459&partnerID=40&md5=b4ad52c1a59a3d3ada4e2cd831cb3fdd",Article,Scopus,2-s2.0-0020515459
"Ho, M.W., Bolton, E., Saunders, P.T.","Bithorax phenocopy and pattern formation. I. Spatiotemporal characteristics of the phenocopy response",1983,"Experimental Cell Biology","51","5",,"282","290",,10,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0020566662&partnerID=40&md5=a2a18a0441ec354da7027fccc143822f",Article,Scopus,2-s2.0-0020566662
"Ho, M.W., Povey, S., Swallow, D.","Lactase polymorphism in adult British natives: Estimating allele frequencies by enzyme assays in autopsy samples",1982,"American Journal of Human Genetics","34","4",,"650","657",,28,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0019973492&partnerID=40&md5=5fc7cf1fb82fef6587bcd6b837b5f729",Article,Scopus,2-s2.0-0019973492
"Saunders, P.T., Ho, M.W.","On the increase in complexity in evolution II. The relativity of complexity and the principle of minimum increase",1981,"Journal of Theoretical Biology","90","4",,"515","530",,45,10.1016/0022-5193(81)90303-9,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0019885874&partnerID=40&md5=9cf07cad411895c1f17b746b1374762a",Article,Scopus,2-s2.0-0019885874
"Ho, M.W., Saunders, P.T.","Beyond neo-Darwinism-an epigenetic approach to evolution",1979,"Journal of Theoretical Biology","78","4",,"573","591",,46,10.1016/0022-5193(79)90191-7,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0018570090&partnerID=40&md5=ed83233a148cc9bff16d932a15fb4f05",Article,Scopus,2-s2.0-0018570090
"Saunders, P.T., Ho, M.W.","In defense of complexity",1977,"Journal of Theoretical Biology","69","1",,"235","237",,1,10.1016/0022-5193(77)90397-6,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0017625307&partnerID=40&md5=107e61751ba7f96e83bb47e351a6862c",Letter,Scopus,2-s2.0-0017625307
"Saunders, P.T., Ho, M.W.","On the increase in complexity in evolution",1976,"Journal of Theoretical Biology","63","2",,"375","384",,69,10.1016/0022-5193(76)90040-0,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0017188796&partnerID=40&md5=95a733384e0501da7a79e72c5a6cd5fe",Article,Scopus,2-s2.0-0017188796
